id,name,productCount,subtreeProductCount,parent,numChildren,averagePrice,numUnder10,numUnder25,numUnder50,numUnder100,numOver100,noPrice
394,Medical Kits,126,126,378,0,33.84,10,32,23,12,2,47
395,Housekeeping,159,159,378,0,39.54,10,26,30,16,2,75
396,Cash Registers,75,75,393,0,29.59,2,18,17,4,0,34
397,Shopping Carts,64,64,393,0,37.84,4,11,20,6,1,22
398,Cooking & Baking Kits,337,337,392,0,27.88,52,90,41,13,7,134
399,Play Food,645,645,392,0,21.07,115,255,95,14,6,160
400,Kitchen Playsets,538,538,392,0,86.39,15,83,70,64,117,189
401,Dishes & Tea Sets,362,362,392,0,29.08,25,99,74,13,8,143
402,Real-Food Appliances,178,178,392,0,48.37,4,42,33,10,10,79
403,Pots & Pans,29,29,392,0,20.2,5,13,5,1,0,5
404,Magic Kits & Accessories,1545,1545,8,0,20.35,555,396,215,64,23,292
405,Miniatures,867,867,8,0,10.97,480,137,19,9,6,216
406,Novelty Games,211,211,8,0,14.47,68,77,14,3,0,49
407,Tarot Cards,155,155,8,0,25.97,33,36,34,0,1,51
408,Flying Toys,8,111,8,2,12.31,50,23,9,0,1,28
409,Toy Balls,1342,1342,8,0,15.36,423,411,120,19,2,367
410,Prisms & Kaleidoscopes,116,116,8,0,14.81,44,27,18,0,0,27
411,Spy Gadgets,250,250,8,0,34.13,36,68,30,13,14,89
412,Light-Up Toys,1451,1451,8,0,22.89,509,382,127,50,32,351
413,Wind-up Toys,494,494,8,0,12.88,200,109,21,4,4,156
414,Temporary Tattoos,779,779,8,0,6.87,486,94,5,5,0,189
415,Viewfinders,271,271,8,0,20.05,33,79,27,4,0,128
416,Novelty Spinning Tops,53,53,8,0,12.45,21,7,3,1,0,21
417,Shaped Rubber Wristbands,500,500,8,0,6.13,359,21,12,3,0,105
418,Slime & Putty Toys,177,177,8,0,9.78,77,56,5,0,0,39
419,Gag Toys & Practical Jokes,1360,1360,8,0,10.52,786,219,51,10,10,284
420,Money Banks,49,49,8,0,25.85,3,11,4,2,1,28
421,Nesting Dolls,253,253,8,0,29.39,23,65,47,23,1,94
422,Finger Boards & Finger Bikes,311,311,8,0,19.26,56,96,26,9,1,123
423,Magnets & Magnetic Toys,6,6,8,0,21.81,4,1,0,1,0,0
424,Juggling Sets,3,3,8,0,17.62,0,3,0,0,0,0
425,Airplane Construction Kits,64,64,408,0,11.42,28,16,4,0,0,16
426,Toy Parachute Figures,39,39,408,0,13.33,20,6,4,0,1,8
427,Party Favors,2788,2788,7,0,8.95,1617,489,59,19,3,601
428,Party Games & Crafts,687,687,7,0,10.93,327,160,34,4,1,161
429,Cake Supplies,1305,1305,7,0,7.96,798,144,26,3,1,333
430,Party Tableware,51,2503,7,3,6.21,1773,207,30,4,1,488
431,Party Hats,684,684,7,0,9.07,381,144,24,0,0,135
432,Noisemakers,400,400,7,0,7.78,266,72,9,1,0,52
433,Tablecovers & Centerpieces,814,814,7,0,8.34,564,87,15,2,2,144
434,Party Packs,759,759,7,0,18.53,193,163,113,16,2,272
435,Invitations & Cards,604,604,7,0,5.98,450,45,3,1,0,105
436,Balloons,2454,2454,7,0,7.73,1706,375,44,7,3,319
437,"Banners, Streamers & Confetti",7,924,7,3,7.22,683,97,16,2,3,123
438,Streamers,135,135,437,0,9.38,103,15,1,1,3,12
439,Banners,539,539,437,0,7.0,402,61,8,0,0,68
440,Confetti,243,243,437,0,6.32,174,18,7,1,0,43
441,Napkins,805,805,430,0,5.08,630,35,3,1,0,136
442,Cups,725,725,430,0,7.41,483,86,18,1,1,136
443,Plates,922,922,430,0,6.14,633,79,6,2,0,202
444,Puppets,15,1276,6,5,26.94,243,414,142,64,27,386
445,Animals & Figures,28320,28320,6,0,20.48,6226,8691,3210,767,232,9194
446,Teddy Bears,2204,2204,6,0,28.43,306,513,305,102,42,936
447,Plush Puppets,333,333,6,0,28.07,28,127,47,18,3,110
448,Plush Backpacks & Purses,900,900,6,0,21.47,55,303,122,13,0,407
449,Plush Pillows,1278,1278,6,0,23.39,108,433,232,30,4,471
450,Hand Puppets,756,756,444,0,25.02,58,308,108,46,3,233
451,Finger Puppets,339,339,444,0,11.74,165,72,11,1,1,89
452,Marionettes,74,74,444,0,29.16,15,29,8,1,2,19
453,Puppet Theaters,66,66,444,0,79.48,1,4,11,11,7,32
454,Ventriloquist,26,26,444,0,156.25,0,0,4,5,14,3
455,Board Games,10938,10938,5,0,38.0,1229,3163,2424,1045,456,2621
456,Trading Card Games,340,14293,5,6,10.54,10368,1716,667,331,167,1044
457,Game Room Games,55,1996,5,10,53.84,475,365,250,102,117,687
458,Card Games,3288,3288,5,0,17.89,1077,1104,334,102,22,649
459,Dice & Gaming Dice,794,794,5,0,12.25,393,171,46,8,2,174
460,Game Accessories,1385,1385,5,0,14.95,598,298,85,23,15,366
461,DVD Games,363,363,5,0,22.78,102,112,60,20,5,64
462,Standard Playing Card Decks,1621,1621,5,0,12.5,691,416,83,10,4,417
463,Travel Games,108,108,5,0,14.79,34,36,10,0,0,28
464,Tile Games,766,766,5,0,28.88,106,188,118,57,11,286
465,Battling Tops,678,678,5,0,23.97,146,181,123,41,6,181
466,Game Collections,141,141,5,0,26.87,18,39,20,9,1,54
467,Handheld Games,943,943,5,0,31.88,155,291,147,69,33,248
468,Stacking Games,161,161,5,0,30.78,23,46,26,9,4,53
469,Floor Games,154,154,5,0,22.63,37,52,21,7,2,35
470,Mini Table Games,1027,1027,457,0,18.51,368,153,129,43,6,328
471,Table Tennis,316,316,457,0,152.54,14,56,51,22,51,122
472,Electronic Basketball,36,36,457,0,126.24,1,3,3,1,8,20
473,Darts,236,236,457,0,42.2,49,57,26,19,17,68
474,Indoor Bowling,73,73,457,0,23.82,7,29,15,1,1,20
475,Pinball,41,41,457,0,44.3,4,5,9,7,1,15
476,Air Hockey,129,129,457,0,100.76,19,31,4,5,15,55
477,Billiards,12,12,457,0,98.41,1,1,2,2,4,2
478,Combination Table Games,52,52,457,0,347.65,0,2,1,1,10,38
479,Dome Hockey,19,19,457,0,141.48,1,7,3,0,2,6
480,Single Cards,8894,8894,456,0,6.41,7193,753,264,97,44,543
481,Booster Packs,731,731,456,0,37.38,230,163,87,86,53,112
482,Decks & Sets,3465,3465,456,0,14.13,2440,484,211,118,59,153
483,"Albums, Cases & Sleeves",0,569,456,3,12.24,298,123,37,8,1,102
484,"Counters, Playmats & Gameplay Accessories",0,188,456,3,20.78,24,103,27,4,0,30
485,Lots,106,106,456,0,13.89,44,33,9,1,0,19
486,Counters,8,8,484,0,34.52,2,3,0,2,0,1
487,Gameplay Accessories,105,105,484,0,22.88,6,59,21,2,0,17
488,Playmats,76,76,484,0,16.52,16,41,7,0,0,12
489,Protective Sleeves,101,101,483,0,6.99,80,11,1,0,0,9
490,Albums,178,178,483,0,20.99,40,58,27,5,1,47
491,Cases,290,290,483,0,9.53,178,54,9,3,0,46
492,Drawing & Painting Supplies,190,4258,4,11,11.89,2238,884,211,60,17,848
493,Craft Kits,787,4262,4,12,14.64,1554,1324,332,58,13,981
494,Stickers,2245,2245,4,0,7.52,1510,231,33,1,9,461
495,Drawing & Sketching Tablets,197,197,4,0,21.96,28,56,23,6,1,83
496,Easels,242,242,4,0,70.99,8,17,38,53,31,95
497,Clay & Dough,562,562,4,0,16.92,162,171,54,10,1,164
498,"Glue, Paste & Tape",133,133,4,0,10.55,63,37,5,0,0,28
499,Molding & Sculpting Sticks,51,51,4,0,11.72,25,17,3,0,0,6
500,Aprons & Smocks,72,72,4,0,11.29,29,31,3,0,0,9
501,Beads,229,229,4,0,11.65,99,74,9,1,0,46
502,Printing & Stamping,247,247,4,0,11.59,92,61,7,1,0,86
503,Blackboards & Whiteboards,125,125,4,0,19.09,38,34,14,7,1,31
504,Fuse Beads,39,39,4,0,13.3,10,14,1,0,0,14
505,Jewelry,1062,1062,493,0,12.53,473,308,68,9,1,203
506,Paper Craft,330,330,493,0,12.72,149,103,17,3,1,57
507,Mosaics,247,247,493,0,16.11,67,109,21,2,1,47
508,Scrapbooking,122,122,493,0,14.38,34,52,9,1,0,26
509,Waterpainting Kits,37,37,493,0,10.1,19,7,0,1,0,10
510,Tie-Dye & Fashion,236,236,493,0,17.6,60,87,25,3,1,60
511,Sewing,300,300,493,0,14.12,124,75,27,1,1,72
512,Wood,332,332,493,0,15.91,109,116,33,6,2,66
513,Paint-By-Number Kits,371,371,493,0,14.69,137,119,13,9,2,91
514,Sand Art,262,262,493,0,19.23,78,54,41,10,1,78
515,Glass Arts & Sun Catchers,93,93,493,0,9.62,46,22,3,0,0,22
516,Scratch Art,83,83,493,0,12.99,44,23,6,1,0,9
517,Drawing & Sketch Pads,1338,1338,492,0,10.3,713,248,44,10,3,320
518,Paints,715,715,492,0,12.28,395,176,44,14,2,84
519,Paper,67,154,492,1,13.49,79,41,18,2,1,13
520,Pencils,207,207,492,0,14.28,87,39,6,2,2,71
521,Crayons,459,459,492,0,13.21,226,82,29,12,1,109
522,Pencil Erasers,486,486,492,0,8.72,333,60,14,2,2,75
523,Coloring Pens & Markers,366,366,492,0,11.89,202,70,15,8,1,70
524,Colored Pencils,117,117,492,0,16.18,54,27,5,5,2,24
525,Chalk,151,151,492,0,12.56,66,51,11,0,1,22
526,Paintbrushes,69,69,492,0,12.22,35,23,3,1,0,7
527,Sharpeners,6,6,492,0,6.39,5,1,0,0,0,0
528,Loose Drawing Paper,87,87,519,0,8.29,62,16,3,0,0,6
529,Dolls,13863,13863,3,0,44.57,1068,3541,2785,1430,760,4279
530,Playsets,2254,2254,3,0,43.55,196,590,486,222,111,649
531,Doll Accessories,729,4762,3,3,24.77,986,1519,604,222,78,1353
532,Dollhouses,581,581,3,0,95.57,18,64,73,79,116,231
533,Dollhouse Accessories,23,703,3,1,36.19,53,239,117,57,29,208
534,Furniture,680,680,533,0,35.61,52,234,115,57,27,195
535,Clothing & Shoes,3579,3579,531,0,20.12,902,1319,374,100,34,850
536,Strollers,293,293,531,0,42.37,8,37,82,32,6,128
537,Furniture,161,161,531,0,44.3,9,22,53,30,5,42
538,Flash Cards,576,576,2,0,14.52,225,202,36,7,6,100
539,Mathematics & Counting,747,747,2,0,21.84,186,296,79,32,9,145
540,Early Development Toys,32,1306,2,3,36.2,119,395,216,79,52,445
541,Basic & Life Skills Toys,852,852,2,0,22.65,213,290,146,37,10,156
542,Reading & Writing,27,739,2,2,15.65,195,225,60,10,0,249
543,Science,1447,4406,2,8,37.56,799,1364,707,294,244,998
544,Geography,424,424,2,0,104.86,23,50,52,79,102,118
545,Solar,242,242,2,0,18.42,93,70,16,12,4,47
546,Habitats,258,258,2,0,21.74,43,80,49,3,1,82
547,Musical Instruments,8,1798,2,5,48.7,248,371,341,188,172,478
548,History,27,27,2,0,17.49,9,8,4,0,0,6
549,Electronics,3,3,2,0,56.59,0,0,0,1,0,2
550,Accessories,153,153,547,0,20.11,43,40,25,6,0,39
551,Drums & Percussion,687,687,547,0,48.51,108,179,134,59,78,129
552,Guitars & Strings,560,560,547,0,57.41,38,87,117,66,61,191
553,Pianos & Keyboards,289,289,547,0,62.01,13,37,55,56,29,99
554,Wind & Brass,101,101,547,0,22.17,45,27,10,1,4,14
555,Microscopes,213,213,543,0,43.73,23,47,55,15,11,62
556,Physics,463,463,543,0,33.87,79,163,76,27,23,95
557,Chemistry,277,277,543,0,25.31,49,98,41,16,5,68
558,Geology & Earth Sciences,528,528,543,0,24.85,138,179,84,15,16,96
559,Biology,906,906,543,0,49.33,154,292,142,72,75,171
560,Archaeology & Paleontology,204,204,543,0,21.37,60,79,14,6,4,41
561,Telescopes,317,317,543,0,77.2,34,46,42,27,39,129
562,Rock Tumblers,51,51,543,0,97.44,7,8,6,3,20,7
563,"Diaries, Journals & Notebooks",432,432,542,0,14.28,134,91,26,6,0,175
564,Magnetic Letters & Words,280,280,542,0,15.83,61,123,25,2,0,69
565,Sorting & Stacking,468,468,540,0,24.13,52,185,90,21,2,118
566,Shapes & Colors,277,277,540,0,25.88,31,121,45,8,5,67
567,Activity Centers,529,529,540,0,52.1,36,89,71,44,35,254
568,Jigsaw Puzzles,9816,9816,1,0,19.4,1734,4288,1042,243,60,2449
569,3-D Puzzles,930,930,1,0,17.05,334,327,86,19,9,155
570,Floor Puzzles,592,592,1,0,18.54,95,295,62,12,2,126
571,Brain Teasers,75,1468,1,3,18.32,386,541,144,26,16,355
572,Sudoku Puzzles,102,102,1,0,16.22,32,25,11,1,0,33
573,Pegged Puzzles,292,292,1,0,15.63,86,122,14,7,0,63
574,Puzzle Play Mats,97,97,1,0,34.75,20,18,15,6,6,32
575,Puzzle Accessories,87,87,1,0,29.54,22,24,11,6,5,19
576,Puzzle Boxes,262,262,571,0,19.39,67,95,30,8,4,58
577,Maze & Sequential Puzzles,665,665,571,0,19.27,169,221,63,12,9,191
578,Assembly & Disentanglement Puzzles,466,466,571,0,16.54,130,207,41,6,2,80
